Model;Scenario;Region;Variable;Unit;1970;1975;1980;1985;1990;1995;2000;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;2055;2060;2065;2070;2075;2080;2085;2090;2095;2100
IMAGE 3.3;REF;NAF;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.18590107503901795;0.19212773172261047;0.1971729310890768;0.20189065405750342;0.20583840929548938;0.21578621559913308;0.2200418720393408;0.22643248682793726;0.25436149299251093;0.2676836904849356;0.28724009886062324;0.31905711109846313;0.33966616097249946;0.3568090242698252;0.3736308821829908;0.3869065443780092;0.4008158735311235;0.4087777733613636;0.4137387422510056;0.4220606349863793;0.4321513554703317;0.4415418952233654;0.4452979312132776;0.4486673162218619;0.4507576553842121;0.45739989946693244;0.4590878074917422
IMAGE 3.3;REF;OCE;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.06624452568449234;0.06881621228158866;0.07662680121278134;0.07670025722245144;0.06737449553037994;0.07129389123688547;0.07680951413144171;0.07101855493961215;0.07492946729377044;0.07700149195633856;0.07470226804858027;0.07717122523940871;0.07827651674154157;0.07920047667587149;0.08773417940914971;0.09870604883647169;0.10858668241615434;0.10920078789085937;0.10087326428623991;0.10310640963267226;0.10489937253897574;0.10572103682590518;0.10466999131730399;0.10100874918865156;0.10113621695594677;0.10495334618067173;0.10182707414394232
IMAGE 3.3;REF;RUS;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.3775039839719439;0.4192037566649118;0.43247068020282176;0.4635063545098826;0.47757907668050015;0.4235582395203582;0.4178262882166121;0.41641216626074057;0.4199073224007771;0.41337091218446803;0.41476642295908844;0.40980723507003364;0.42177787753352025;0.4299285275015079;0.4332240177032612;0.4314474642801999;0.4298589837199344;0.4293801255359972;0.42861921652348317;0.4251695073625734;0.42357808506586875;0.42249045412957714;0.4223158217036289;0.4174689395225766;0.4165856613795586;0.4141564066190254;0.41413541637801515
IMAGE 3.3;REF;RSAF;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.07724548338922767;0.08490018517059911;0.08556765347514281;0.0897246464670195;0.09654347745813756;0.09418435122966745;0.09935765021747689;0.0997635431475727;0.10695200714380115;0.11825579172702685;0.12750035321776015;0.13762381688672856;0.15271009043914593;0.17033579364974263;0.18503008261822596;0.20651221815060627;0.22985112399868637;0.24871151942066275;0.26707913878071937;0.28359515872121127;0.30172617892131565;0.3175257110921005;0.33069723621038616;0.3401449450310003;0.3484354473892428;0.35702434736338307;0.36118398822133957
IMAGE 3.3;REF;RSAS;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.2594547438294477;0.4274728584376929;0.4427415468138273;0.446226863030897;0.44508768826976935;0.44929283495071093;0.45517907676469965;0.4615957982795267;0.46647871526686896;0.479758833258002;0.49110541852053624;0.5070980502441291;0.5619865888082637;0.6368063224891164;0.7234094932212118;0.7590769007307927;0.7962661430025738;0.8274771068950014;0.8388744399546374;0.8412096488774512;0.8608908356162223;0.866688439297084;0.8872099734587293;0.9012325554721902;0.9098253688513119;0.9051448611447604;0.8986399432358736
IMAGE 3.3;REF;SAF;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.013218955112049431;0.014418039358774122;0.015404006648073015;0.014904456051534344;0.015054961684568378;0.016514386979363894;0.01548049941521161;0.014773989493523315;0.01514593925368946;0.01737450555066641;0.01784515910373042;0.018252034453443967;0.018932519685268604;0.020152429702242465;0.020287577207580912;0.02138373710201583;0.022375478914539407;0.023126661487158532;0.023047288849592;0.023738316540278828;0.02584402408073721;0.026787577378861966;0.026950178707712134;0.027402328109192284;0.02767269793416629;0.02943501623404364;0.03052793693749037
IMAGE 3.3;REF;SEAS;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.10858487375871075;0.11868124443585792;0.1312044010706981;0.14961718594039033;0.17953640701870857;0.20517995639427047;0.21128775523732016;0.22885423146310044;0.24640907916851862;0.26076302858809997;0.2628996626323516;0.2852520008950265;0.3045851846387739;0.315231605445176;0.3223268656837789;0.32691356662057314;0.3305722965930047;0.3347558013001368;0.3374522713927755;0.338466762709934;0.34246450108022786;0.3481363641595721;0.35297341380062575;0.35302129092308693;0.35235179606919104;0.35076907514756117;0.35155545514612285
IMAGE 3.3;REF;RSAM;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.1836546533830161;0.2086321301106629;0.235000953047228;0.2394319746990972;0.24238616410910957;0.24774660057422485;0.2668340105827226;0.2772935448232095;0.3001495397987149;0.3164152557948197;0.34961477275252023;0.3600840491123048;0.3597783576608576;0.36874050957631666;0.3784794040410903;0.37757319924784094;0.3774441546063959;0.39608320496530497;0.4139037748978992;0.41949166644313624;0.44133780191247407;0.4425272141249052;0.4367871538353782;0.4502912251337467;0.45620698439197843;0.4667348661870497;0.4555723637764351
IMAGE 3.3;REF;TUR;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.12154575480506499;0.1283062852111109;0.1373054949413743;0.13242421000987245;0.13833371182795015;0.13478091804275513;0.13402847590455205;0.12852684581473145;0.11978598737855116;0.11903105783093006;0.12160621968216383;0.12065179037189806;0.12779032395717152;0.1423501431528154;0.1420367971249218;0.13756608024835745;0.1347399475685179;0.1381949871714255;0.1432128477014847;0.1498897009794603;0.15912244733589723;0.16052343165142335;0.16442722032786528;0.1694036722536285;0.17466256378400763;0.1789348072371168;0.1839879619659411
IMAGE 3.3;REF;UKR;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.03799483869039599;0.04109066088544703;0.04324379136314009;0.04738484575090852;0.047818747969662165;0.034850454941222644;0.03258259549729378;0.032174155476508745;0.0327091159636586;0.03298247250794431;0.03440885405706902;0.03146917762258129;0.032224274876156214;0.03230823475592951;0.032449487575070095;0.03262090228695389;0.032751089430863994;0.03306758283690365;0.03340595710632178;0.03399244661148922;0.03467766434384336;0.035146663716549245;0.035610397138454396;0.035893795385520254;0.036261972637597145;0.03648102674863989;0.03668395954617304
IMAGE 3.3;REF;USA;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.24614944044180112;0.2516201118907233;0.2588009062486739;0.2508834966735988;0.24357772060124178;0.25015595371281063;0.23982597523005966;0.23717911452035098;0.228390070955876;0.22454643989687217;0.22842035556347345;0.2352715706946118;0.23263442645241955;0.23693158022016594;0.23835091866792787;0.23802389145832067;0.2341680448679029;0.2494413248232607;0.2473818624843611;0.24770079162364655;0.29138695107355705;0.3514699128200744;0.3761485209197507;0.3531116894844081;0.3254444761092702;0.3045608096207189;0.2837898979950774
IMAGE 3.3;REF;WAF;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.08256646136751843;0.08466495315165998;0.08664305094478615;0.09061825779289029;0.09735992064030699;0.10952445107164645;0.11788510646900677;0.12356451205421429;0.1296438082732628;0.137343518429279;0.148027382065129;0.17016951080803105;0.1859211541325584;0.2025885371390523;0.2162613268052066;0.22782176784177352;0.2408460660758577;0.2473751130774727;0.2542548108803556;0.2604545813581733;0.26847222733195125;0.27428273839559497;0.2796464484506096;0.2848039138816719;0.28742409473066893;0.29325547189607126;0.2963637482901129
IMAGE 3.3;REF;World;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;3.786386101605586;4.184567645844193;4.381007336885225;4.586505039981906;4.770952365696831;4.8038547681976675;4.825115487723585;4.96098993124095;5.138553070545529;5.2169264129219695;5.345772367574513;5.510794898513175;5.769445482295859;6.066015092743317;6.316137603640381;6.415080198881613;6.565369815535068;6.724695287085234;6.789865668842962;6.8782023922196;7.125930274745074;7.238406604082798;7.315475685440479;7.292586233310213;7.297461210494866;7.299290851015321;7.221535759842458
IMAGE 3.3;TECH_19;STAN;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.1514124031241633;0.2175236368703127;0.22245014140652142;0.2277368920971863;0.23081938736823743;0.2101247736387989;0.19197751495237056;0.18867472579703146;0.19493058575721164;0.2001806361933842;0.20436435124878422;0.21992446508439983;0.24702284279085676;0.2601706172977269;0.24667037842837833;0.2342620016973027;0.22587198595621155;0.22200264876804068;0.22599795255712044;0.2240542349104915;0.228817095918105;0.22595619226845465;0.2262693500236471;0.21840120351195444;0.21426540629820925;0.19855193898201765;0.18991588825019415
IMAGE 3.3;TECH_19;BRA;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.07458497193696696;0.08741942057270037;0.1108862408055715;0.1109766529600312;0.11143344850758023;0.11222918332162919;0.12660015160010807;0.1378365846953036;0.1474111100312044;0.1621796180268359;0.19716710886740485;0.17577725178346773;0.16922495653495467;0.1630110833026956;0.15379562075934716;0.151654775165277;0.14874236615410746;0.15319898115281644;0.15654130145124914;0.1583929826813519;0.16108614981064598;0.15884377870183852;0.15887501486229483;0.15833701460663474;0.16246315428644123;0.16359354819858762;0.16124519342718424
IMAGE 3.3;TECH_19;CAN;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.06144116501255852;0.063395330433112;0.06570650102252013;0.06642596603850075;0.06511550494531572;0.06557646964194315;0.06440836723047684;0.06395860955201489;0.060077644358642594;0.06295616333990346;0.06483046150772194;0.05917230926739745;0.05617827030813427;0.05373219627044845;0.05221156001544776;0.04941195328134837;0.04607563360000906;0.047092237727548995;0.04855305842042254;0.050333836056939495;0.051345614632271636;0.0515323069872895;0.051618805634838845;0.05150756967096225;0.05137252015403637;0.05104934108427056;0.05120107650766651
IMAGE 3.3;TECH_19;RCAM;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.05518503303367337;0.05916824527173774;0.06121189792816527;0.06348513309098233;0.064718242720383;0.06833765383541546;0.07138928219880053;0.07113715850222263;0.07152023798754173;0.07243338614633031;0.07247150902460318;0.0682759495161818;0.064615764097511;0.06268402969572408;0.06000800477347421;0.05845125331957246;0.05636225234282921;0.057678671387362615;0.05920908885604115;0.05987506034388721;0.06076544625512888;0.060926058050409536;0.06171086184960559;0.06223416188953803;0.06256068903558228;0.06297756582707016;0.0632031704594082
IMAGE 3.3;TECH_19;CHN;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.3076211239742059;0.3229167807593736;0.3462178215640004;0.4458867718492955;0.5588408093479073;0.6655590808463915;0.6690543158625432;0.7448273739986461;0.8109064854333587;0.7741750723411649;0.7224094185201138;0.6507263503203756;0.6352740649229089;0.6033100104742929;0.5705860027447494;0.5292449491331361;0.4957723919524801;0.49673626853822117;0.4919902881328977;0.48536012448319854;0.4780446247767603;0.4661979813326198;0.4545339436234273;0.43997189775484546;0.43145730567335705;0.4143504826903295;0.4021262126686492
IMAGE 3.3;TECH_19;EAF;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.07750059426730205;0.07823894783373533;0.07897063646218977;0.08126105666746068;0.08216972672871355;0.08400371861363368;0.08867985963732493;0.09862818639667964;0.11798171938735084;0.12637909618040846;0.13655078375174998;0.1423671803257111;0.14508395488007922;0.14929866557993132;0.15103751765216913;0.1497432483690638;0.1477644230820863;0.14727832235645402;0.14741646722510252;0.14899895249955805;0.15415207372701087;0.15323731784561093;0.15131115668323594;0.14996382271812478;0.15017502587284687;0.15183348309770883;0.15235211517280434
IMAGE 3.3;TECH_19;CEU;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.16017998297599845;0.1662322619098085;0.17028573428704752;0.17286420081966952;0.15493385907872442;0.13064775267729284;0.11999385108883176;0.11755708121419084;0.1138317792813947;0.11134307846432455;0.11331075033563888;0.09721476398463381;0.09790762959790167;0.09352441753162784;0.08851811796598556;0.08504121397604648;0.07952194814371673;0.08066171754071666;0.08164877218422477;0.08233193057994062;0.08330154934738512;0.08357135191891144;0.08365186091911603;0.08314031364505936;0.08333169572734798;0.08311802912369437;0.08295834435340038
IMAGE 3.3;TECH_19;WEU;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.44830911799969797;0.43476717368263396;0.4467414385703305;0.4388052051911177;0.4245132898813578;0.40015565401533554;0.38791800399573956;0.3643773022699625;0.34989151493873694;0.34819170889460616;0.3441956963006939;0.3016381237046019;0.30086790499335586;0.2963123966164607;0.2794824153994221;0.2697050561601725;0.2577121975397225;0.26314795923812206;0.26986195086763204;0.2718239833664928;0.27367718561999044;0.2746230634837197;0.27477090105603946;0.2752273165130557;0.2775402260697265;0.2785540658224101;0.27811566871118354
IMAGE 3.3;TECH_19;CAN;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IMAGE 3.3;TECH_19;INDIA;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.18801721990356868;0.19428941069867425;0.20312474675683545;0.21128834062945892;0.2223679743909777;0.22086217042847184;0.23187360929699116;0.24343042498922024;0.27170032940885774;0.2635480915274672;0.28037133929345565;0.2805922551088907;0.2659961756362745;0.2585653559863806;0.2475317685362321;0.2345284186925801;0.22207366168477732;0.22650999283182208;0.23052183886198052;0.2328483163512189;0.23509796148706497;0.23876306330178668;0.24194677909306078;0.2433817737737189;0.24635524322358554;0.24832524197992692;0.25003133974839226
IMAGE 3.3;TECH_19;INDO;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.06325364257662447;0.06521485405239551;0.06812225934617898;0.07863675815283204;0.08597121155145374;0.08388185387487582;0.08901191531403727;0.10152322513062344;0.11429976702583067;0.14733759278444492;0.17830036509234395;0.1603348496607845;0.15772399379902763;0.14910908663980355;0.1417380666998565;0.13082297780446728;0.11979264647386094;0.12169832694371187;0.12353927221575146;0.1254299329273734;0.126920570859207;0.1279397730523106;0.12917551920150147;0.13021752071586717;0.13413985461063477;0.13583712280232302;0.13736092344517298
IMAGE 3.3;TECH_19;JAP;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.05241104527972903;0.054875136192188256;0.05795572593589705;0.05954775163519133;0.05857710044352863;0.0550322554547012;0.05152040178683063;0.04799112331927598;0.04550239054412073;0.043494491850614686;0.04259089191654359;0.032938165010187336;0.0314302063653054;0.028205643566988358;0.025203436756291157;0.02246649656444764;0.02010358763653645;0.020061908030578175;0.019864479670406346;0.01969775807646491;0.019455782326093383;0.019218441949000728;0.018871645276769704;0.018577437860393495;0.018282163970047748;0.017941069250055452;0.017645673804864474
IMAGE 3.3;TECH_19;KOR;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.025329995193884687;0.03162764355332085;0.030069396005494513;0.032275934511253886;0.034412858451018685;0.03006484261092445;0.028192515693666296;0.027462911435208515;0.02618641637126933;0.025835273692308137;0.023523656492203737;0.022002535823539237;0.020142463560432356;0.019082345328359368;0.017781338010522073;0.01635848104278718;0.015090797919994318;0.015088051545311487;0.015119061529327722;0.015185451548094477;0.015066932505727635;0.015037742799303509;0.015021009273445926;0.014917555919060434;0.01493793642266353;0.014869070214581986;0.014805315182734667
IMAGE 3.3;TECH_19;MEX;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.11015777483220865;0.11319812698483739;0.11862967955460342;0.1308516698330777;0.14245434929319659;0.14311344318101382;0.14866410418134965;0.1563914734296839;0.1576762180800333;0.15594495280568182;0.14042387754645685;0.12043182934523496;0.11978541887260248;0.13531724100879647;0.1309729654278378;0.12880345007653038;0.12756664098517362;0.13310939191046112;0.1376449950754139;0.13970388422686783;0.14531999075859128;0.14162162537657844;0.13642479417179293;0.13105571734715263;0.14149450399811378;0.13877818103507367;0.13565404580206855
IMAGE 3.3;TECH_19;ME;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.2509172420223171;0.25576650770772347;0.25845290018224537;0.26314950429980144;0.2781338219026122;0.2813976609115696;0.26869277532801006;0.2796048055835172;0.2616843771534633;0.2583097357226838;0.26590871074118555;0.23024596813226164;0.23222684719265674;0.21203668773888928;0.1988937505186093;0.1840402723207811;0.16962591189274845;0.16936821105801403;0.16826306331588017;0.17329783180504277;0.17748601449380721;0.18062190568970074;0.1770896436176429;0.17034947732410496;0.1806638247244717;0.17668344745090495;0.17239383215953977
IMAGE 3.3;TECH_19;NAF;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.18590107503901795;0.19212773172261047;0.1971729310890768;0.20189065405750342;0.20583840929548938;0.21578621559913308;0.2200418720393408;0.22643248682793726;0.2543614925862379;0.26768368968829265;0.2852146033822878;0.2930089589569518;0.2878685070983541;0.28545179070443877;0.2793733082752386;0.2727092339189259;0.26639246807260913;0.27365225394508536;0.2804133736819853;0.2827499368517413;0.28347282931654844;0.2899912132296736;0.2972832556893301;0.2987179594822064;0.3017345288149655;0.30564314433441153;0.30744262067355743
IMAGE 3.3;TECH_19;OCE;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.06624452568449234;0.06881621228158866;0.07662680121278134;0.07670025722245144;0.06737449553037994;0.07129389123688547;0.07680951413144171;0.07101855493961215;0.07492946719150381;0.07700149216234672;0.0762398234374012;0.07370782748855445;0.06826029132487495;0.07492336580522453;0.08518172596540578;0.08266396953932621;0.07882765644022416;0.07464361707162041;0.07886597788966102;0.07916813341008157;0.08379625624287805;0.08182066025154336;0.08162433704845082;0.08268005540059467;0.07814798375774935;0.07902788666755248;0.07602076238561377
IMAGE 3.3;TECH_19;RUS;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.3775039839719439;0.4192037566649118;0.43247068020282176;0.4635063545098826;0.47757907668050015;0.4235582395203582;0.4178262882166121;0.41641216618670035;0.41990867281365896;0.413372027618158;0.4145123427728175;0.3791046242638874;0.36724506657252753;0.35467980309813146;0.33723462712464447;0.32167085969468096;0.3056005242962921;0.3000685894214298;0.30447747787009144;0.30420377742276433;0.3049940342654549;0.30578667272074384;0.3015921143348233;0.29702546187990525;0.29336214258529575;0.28785259160752913;0.2827529395673737
IMAGE 3.3;TECH_19;RSAF;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.07724548338922767;0.08490018517059911;0.08556765347514281;0.0897246464670195;0.09654347745813756;0.09418435122966745;0.09935765021747689;0.0997635431475727;0.10695200568883757;0.11825579469206596;0.12595666200031957;0.12519093499347497;0.12726646478694403;0.12670227738792633;0.12933941688813433;0.12404039271395732;0.1203189596078278;0.1199292321637009;0.1229589220081299;0.12360419171893439;0.12414123014956209;0.12736833106073517;0.12788662337148618;0.1308617774317936;0.13149247146854054;0.13392364934580836;0.133979932045876
IMAGE 3.3;TECH_19;RSAS;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.2594547438294477;0.4274728584376929;0.4427415468138273;0.446226863030897;0.44508768826976935;0.4492928348521143;0.4551790767722977;0.46159579829065234;0.46647933572696454;0.479759277962294;0.49196259775247203;0.48344585927509937;0.5094483342223275;0.5172305112513518;0.507075333189538;0.4916760028003165;0.46990332628093723;0.47710307845572536;0.47544694773924673;0.4715064214167146;0.46771116510812916;0.46627329702726344;0.4660420962014387;0.46611594176729726;0.4604370529728183;0.45787458652607704;0.44978603201192907
IMAGE 3.3;TECH_19;SAF;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.013218955112049431;0.014418039358774122;0.015404006648073015;0.014904456051534344;0.015054961684568378;0.016514386979363894;0.01548049941521161;0.014773989493523315;0.015145939083496379;0.017374506333184943;0.017769285297485792;0.015425708097799976;0.016720788851880775;0.014683262924462042;0.015785869460852447;0.01623704013282374;0.016578130555827762;0.015065500132273217;0.016541850152329816;0.016401704861101193;0.01590804742655874;0.016930427760943292;0.01649956331405019;0.0172611271724295;0.01678502675960264;0.017053654537967856;0.01710609911122909
IMAGE 3.3;TECH_19;SEAS;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.10858487375871075;0.11868124443585792;0.1312044010706981;0.14961718594039033;0.17953640701870857;0.20517995641131356;0.2112877552373948;0.22885423142927974;0.24641028576829546;0.2607642289767448;0.26271033242003555;0.25852744129651467;0.24987411822016956;0.23738933829186373;0.2259289489712298;0.2129517121385181;0.1992676203707331;0.19997708571842512;0.20113324991037013;0.2019403806765721;0.2014721813370321;0.20149196527209834;0.20131147250709341;0.20024807352180732;0.19879577733181164;0.19802962835798588;0.19568127680797942
IMAGE 3.3;TECH_19;RSAM;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.1836546533830161;0.2086321301106629;0.235000953047228;0.2394319746990972;0.24238616410910957;0.2477466015436739;0.266834010578294;0.2772935448186614;0.3001495911425173;0.3164156749214155;0.3526067817106362;0.35751088457821395;0.33616561218189317;0.3302920272952445;0.30392318524001277;0.2907654171438954;0.27587293906595756;0.28196076561144695;0.28086680790101437;0.2843795976147062;0.2812576189285817;0.2863586134846475;0.2852016637385783;0.28870175660821884;0.28479611096348156;0.2847312268525534;0.2802775335826788
IMAGE 3.3;TECH_19;TUR;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.12154575480506499;0.1283062852111109;0.1373054949413743;0.13242421000987245;0.13833371182795015;0.13478091804275513;0.13402847590455205;0.12852684581473145;0.11978598654836432;0.11903105760223856;0.12158229612442774;0.11052835912796824;0.11376705468609319;0.11708062395425214;0.11286703925438;0.10700249874161682;0.10375446308066023;0.10781982032899197;0.11664287692455452;0.11789695910417479;0.11913034216953519;0.12315518232712952;0.127450014685583;0.12832739319328657;0.1326062629089629;0.1339857769360412;0.13482437696839059
IMAGE 3.3;TECH_19;UKR;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.03799483869039599;0.04109066088544703;0.04324379136314009;0.04738484575090852;0.047818747969662165;0.034850454941222644;0.03258259549729378;0.032174155476508745;0.03270911582775985;0.032982472462537285;0.03437741509834135;0.02950514249414676;0.02807625660126365;0.026896769202625338;0.02545425967957566;0.024077623249845477;0.022727536329958855;0.022642677625192946;0.02258470284505388;0.02276250716698769;0.022743811179886997;0.02255054638141041;0.02227650966554527;0.022085639434241428;0.02182895340480409;0.021547802390460256;0.02126171262490601
IMAGE 3.3;TECH_19;USA;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.24614944044180112;0.2516201118907233;0.2588009062486739;0.2508834966735988;0.24357772060124178;0.25015595371281063;0.23982597523005966;0.23717911452035098;0.22839007197068806;0.22454643795798884;0.23048598292002348;0.21811743992762253;0.21968261552310325;0.23262421607203687;0.22617367712765543;0.22185299248721818;0.21675010944769285;0.2173860973155367;0.22505053441200912;0.22385676459458057;0.22835633238520173;0.22330630722183276;0.21405477947291052;0.20901230745664137;0.20885693043718354;0.21042323246807446;0.2059803809690628
IMAGE 3.3;TECH_19;WAF;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.08256646136751843;0.08466495315165998;0.08664305094478615;0.09061825779289029;0.09735992064030699;0.10952445107164645;0.11788510646900677;0.12356451205421429;0.12964380755736044;0.13734351868325642;0.14751802936461886;0.1527249504974605;0.15641010648901527;0.1542697281264149;0.1525819168764551;0.14351486894011156;0.13489619005970802;0.13593199073016668;0.13981240821197033;0.14109167719988855;0.1438886934458066;0.14569429616696847;0.14697113650413865;0.1488443159733022;0.1500712917710705;0.15354955915384286;0.15252685343517378
IMAGE 3.3;TECH_19;World;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;3.786386101605586;4.184567645844193;4.381007336885225;4.586505039981906;4.770952365696831;4.8038547681929415;4.8251154878760625;4.960989929313326;5.138466347664701;5.216839077030681;5.347355072919766;5.058440128065362;5.024265710110449;4.956583491152098;4.765350251741444;4.553697159104748;4.342966368972682;4.3798133975487765;4.440966719909867;4.4568963318951695;4.487409534472966;4.488818115662524;4.469464851819847;4.437164592572196;4.447954083243349;4.420105326737259;4.366649319877033
IMAGE 3.3;CONS_19;STAN;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.1514124031241633;0.2175236368703127;0.22245014140652142;0.2277368920971863;0.23081938736823743;0.2101247736387989;0.19197751495237056;0.18867472579703146;0.19493058350523393;0.20018063641494666;0.2043641261162033;0.19109975876126079;0.1821117969620824;0.18154656901646432;0.16328514694081256;0.13703417767983955;0.11291279384313314;0.10704431037490356;0.10062740085025285;0.10000369830841693;0.1167828542760848;0.11562159262214487;0.10947515262536855;0.0990073663159402;0.09842132541517455;0.09624079811971298;0.08932985134036259
IMAGE 3.3;CONS_19;BRA;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.07458497193696696;0.08741942057270037;0.1108862408055715;0.1109766529600312;0.11143344850758023;0.11222918332162919;0.12660015160010807;0.1378365846953036;0.1474031548231668;0.16217979279745787;0.1974547486748313;0.16918205435774922;0.15235543947086008;0.13830149010669146;0.11985171589535794;0.09706054086002769;0.0770913577993808;0.07830025966259264;0.07872052234585035;0.07901531155703816;0.07932716737327747;0.08004703191084195;0.08103747717681438;0.08169244880907568;0.0821603761157411;0.08239196804571945;0.08283966659296876
IMAGE 3.3;CONS_19;CAN;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.06144116501255852;0.063395330433112;0.06570650102252013;0.06642596603850075;0.06511550494531572;0.06557646964194315;0.06440836723047684;0.06395860955201489;0.060077644358642594;0.06295616333990346;0.06485430286409807;0.05650092557284056;0.04965042072841636;0.0422098198229634;0.03538190789707643;0.02721937730354764;0.02074249145844503;0.021032036993958645;0.021368977948100613;0.02190155192410285;0.02237228058031124;0.02287021467734953;0.02337721172366673;0.023591686363685065;0.02388070851655814;0.02420615132312959;0.024484463916926463
IMAGE 3.3;CONS_19;RCAM;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.05518503303367337;0.05916824527173774;0.06121189792816527;0.06348513309098233;0.064718242720383;0.06833765383541546;0.07138928219880053;0.07113715850222263;0.07152023798754173;0.07243338614633031;0.07247150915053578;0.06419696235793887;0.05760223927778517;0.0507258005389847;0.04327829563839104;0.03615172283344706;0.02920399207294431;0.029736391304496356;0.030279364773960867;0.03054164984866959;0.03124881286996197;0.0316754464176931;0.03253668994988858;0.03324759657176864;0.033828463148833386;0.03459359424249528;0.03487574048840335
IMAGE 3.3;CONS_19;CHN;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.3076211239742059;0.3229167807593736;0.3462178215640004;0.4458867718492955;0.5588408093479073;0.6655590808463915;0.6690543158625432;0.7448273739986461;0.8109064890046317;0.7741750897977546;0.7223888808720739;0.6228492914290423;0.5582286614919113;0.4971249939210103;0.43139170552784223;0.36022228843918014;0.2976156706281976;0.29845086660082315;0.29270379317360545;0.29092460892553723;0.29144202122201296;0.28706494110796793;0.2796061271808193;0.2707405412252753;0.2696212870509028;0.2593743514186914;0.24968352368995764
IMAGE 3.3;CONS_19;EAF;Water Quality|Phosphorus|Delivery|Agriculture;Mt P/yr;0.07750059426730205;0.07823894783373533;0.07897063646218977;0.08126105666746068;0.08216972672871355;0.08400371861363368;0.08867985963732493;0.09862818639667964;0.11798171938735084;0.12637909618040846;0.13655078077244562;0.13216157605724238;0.12522564053501226;0.11575188569982303;0.1042585468760017;0.08757835633202378;0.07389509981123489;0.0756335745624402;0.07642451860505656;0.07662416153621161;0.07878150811554858;0.0783172651184395;0.07871061517764436;0.07842096770372492;0.07903605738392494;0.07977121276171507;0.07905502624875278
